start_date,age_days,treatment,well_no,larvae_start_num,count,new_set_status,new_dead_status
11/05/2020,9,SS,F1,4,0,0,1
11/05/2020,11,SS,F1,4,0,0,1
11/05/2020,13,SS,F1,4,0,0,1
11/05/2020,14,SS,F1,4,0,0,1
11/05/2020,15,SS,F1,4,0,0,1
11/05/2020,18,SS,F1,4,2,0,1
11/05/2020,20,SS,F1,4,0,0,1
11/05/2020,22,SS,F1,4,0,0,1
11/05/2020,24,SS,F1,4,0,0,1
11/05/2020,8,SS,F2,6,0,0,1
11/05/2020,9,SS,F2,6,0,0,1
11/05/2020,11,SS,F2,6,0,0,1
11/05/2020,13,SS,F2,6,0,0,1
11/05/2020,14,SS,F2,6,1,0,1
11/05/2020,15,SS,F2,6,0,0,1
11/05/2020,18,SS,F2,6,3,0,1
11/05/2020,20,SS,F2,6,0,0,1
11/05/2020,22,SS,F2,6,0,0,1
11/05/2020,24,SS,F2,6,0,0,1
11/05/2020,8,SS,F3,4,0,0,1
11/05/2020,9,SS,F3,4,0,0,1
11/05/2020,11,SS,F3,4,0,0,1
11/05/2020,13,SS,F3,4,0,0,1
11/05/2020,14,SS,F3,4,0,0,1
11/05/2020,15,SS,F3,4,0,0,1
11/05/2020,18,SS,F3,4,2,0,1
11/05/2020,20,SS,F3,4,1,0,1
11/05/2020,22,SS,F3,4,0,0,1
11/05/2020,24,SS,F3,4,0,0,1
11/05/2020,8,SS,F4,5,0,0,1
11/05/2020,9,SS,F4,5,0,0,1
11/05/2020,11,SS,F4,5,0,0,1
11/05/2020,13,SS,F4,5,0,0,1
11/05/2020,14,SS,F4,5,0,0,1
11/05/2020,15,SS,F4,5,0,0,1
11/05/2020,18,SS,F4,5,1,0,1
11/05/2020,20,SS,F4,5,0,0,1
11/05/2020,22,SS,F4,5,2,0,1
11/05/2020,24,SS,F4,5,0,0,1
11/05/2020,9,SS,F5,1,0,0,1
11/05/2020,11,SS,F5,1,0,0,1
11/05/2020,13,SS,F5,1,0,0,1
11/05/2020,14,SS,F5,1,0,0,1
11/05/2020,15,SS,F5,1,0,0,1
11/05/2020,18,SS,F5,1,0,0,1
11/05/2020,20,SS,F5,1,0,0,1
11/05/2020,22,SS,F5,1,0,0,1
11/05/2020,24,SS,F5,1,0,0,1
11/05/2020,9,SS,F6,1,0,0,1
11/05/2020,11,SS,F6,1,0,0,1
11/05/2020,13,SS,F6,1,0,0,1
11/05/2020,14,SS,F6,1,0,0,1
11/05/2020,15,SS,F6,1,0,0,1
11/05/2020,18,SS,F6,1,0,0,1
11/05/2020,20,SS,F6,1,0,0,1
11/05/2020,22,SS,F6,1,0,0,1
11/05/2020,24,SS,F6,1,0,0,1
11/05/2020,9,SD,G1,8,0,0,1
11/05/2020,11,SD,G1,8,0,0,1
11/05/2020,13,SD,G1,8,0,0,1
11/05/2020,14,SD,G1,8,0,0,1
11/05/2020,15,SD,G1,8,1,0,1
11/05/2020,18,SD,G1,8,0,0,1
11/05/2020,20,SD,G1,8,0,0,1
11/05/2020,22,SD,G1,8,1,0,1
11/05/2020,24,SD,G1,8,2,0,1
11/05/2020,9,SD,G2,2,0,0,1
11/05/2020,11,SD,G2,2,0,0,1
11/05/2020,13,SD,G2,2,0,0,1
11/05/2020,14,SD,G2,2,0,0,1
11/05/2020,15,SD,G2,2,0,0,1
11/05/2020,18,SD,G2,2,0,0,1
11/05/2020,20,SD,G2,2,0,0,1
11/05/2020,22,SD,G2,2,0,0,1
11/05/2020,24,SD,G2,2,0,0,1
11/05/2020,9,SD,G3,5,0,0,1
11/05/2020,11,SD,G3,5,0,0,1
11/05/2020,13,SD,G3,5,3,0,1
11/05/2020,14,SD,G3,5,0,0,1
11/05/2020,15,SD,G3,5,0,0,1
11/05/2020,18,SD,G3,5,0,0,1
11/05/2020,20,SD,G3,5,1,0,1
11/05/2020,22,SD,G3,5,0,0,1
11/05/2020,24,SD,G3,5,0,0,1
11/05/2020,9,SD,G4,2,0,0,1
11/05/2020,11,SD,G4,2,0,0,1
11/05/2020,13,SD,G4,2,0,0,1
11/05/2020,14,SD,G4,2,0,0,1
11/05/2020,15,SD,G4,2,1,0,1
11/05/2020,18,SD,G4,2,0,0,1
11/05/2020,20,SD,G4,2,0,0,1
11/05/2020,22,SD,G4,2,0,0,1
11/05/2020,24,SD,G4,2,0,0,1
11/05/2020,9,SD,G5,2,0,0,1
11/05/2020,11,SD,G5,2,1,0,1
11/05/2020,13,SD,G5,2,0,0,1
11/05/2020,14,SD,G5,2,0,0,1
11/05/2020,15,SD,G5,2,0,0,1
11/05/2020,18,SD,G5,2,0,0,1
11/05/2020,20,SD,G5,2,2,0,1
11/05/2020,22,SD,G5,2,0,0,1
11/05/2020,24,SD,G5,2,0,0,1
11/05/2020,9,SS,H1,4,0,0,1
11/05/2020,11,SS,H1,4,1,0,1
11/05/2020,13,SS,H1,4,0,0,1
11/05/2020,14,SS,H1,4,0,0,1
11/05/2020,15,SS,H1,4,0,0,1
11/05/2020,18,SS,H1,4,0,0,1
11/05/2020,20,SS,H1,4,0,0,1
11/05/2020,22,SS,H1,4,0,0,1
11/05/2020,24,SS,H1,4,1,0,1
11/05/2020,9,SS,H2,3,0,0,1
11/05/2020,11,SS,H2,3,0,0,1
11/05/2020,13,SS,H2,3,0,0,1
11/05/2020,14,SS,H2,3,0,0,1
11/05/2020,15,SS,H2,3,0,0,1
11/05/2020,18,SS,H2,3,0,0,1
11/05/2020,20,SS,H2,3,1,0,1
11/05/2020,22,SS,H2,3,1,0,1
11/05/2020,24,SS,H2,3,0,0,1
11/05/2020,9,SS,H3,5,0,0,1
11/05/2020,11,SS,H3,5,1,0,1
11/05/2020,13,SS,H3,5,0,0,1
11/05/2020,14,SS,H3,5,0,0,1
11/05/2020,15,SS,H3,5,0,0,1
11/05/2020,18,SS,H3,5,0,0,1
11/05/2020,20,SS,H3,5,1,0,1
11/05/2020,22,SS,H3,5,0,0,1
11/05/2020,24,SS,H3,5,0,0,1
11/05/2020,9,SS,H4,7,0,0,1
11/05/2020,11,SS,H4,7,0,0,1
11/05/2020,13,SS,H4,7,0,0,1
11/05/2020,14,SS,H4,7,0,0,1
11/05/2020,15,SS,H4,7,1,0,1
11/05/2020,18,SS,H4,7,2,0,1
11/05/2020,20,SS,H4,7,0,0,1
11/05/2020,22,SS,H4,7,3,0,1
11/05/2020,24,SS,H4,7,0,0,1
11/05/2020,9,SS,H5,6,0,0,1
11/05/2020,11,SS,H5,6,3,0,1
11/05/2020,13,SS,H5,6,0,0,1
11/05/2020,14,SS,H5,6,1,0,1
11/05/2020,15,SS,H5,6,0,0,1
11/05/2020,18,SS,H5,6,2,0,1
11/05/2020,20,SS,H5,6,0,0,1
11/05/2020,22,SS,H5,6,0,0,1
11/05/2020,24,SS,H5,6,0,0,1
11/05/2020,9,SS,H6,8,0,0,1
11/05/2020,11,SS,H6,8,0,0,1
11/05/2020,13,SS,H6,8,1,0,1
11/05/2020,14,SS,H6,8,0,0,1
11/05/2020,15,SS,H6,8,0,0,1
11/05/2020,18,SS,H6,8,3,0,1
11/05/2020,20,SS,H6,8,0,0,1
11/05/2020,22,SS,H6,8,0,0,1
11/05/2020,24,SS,H6,8,0,0,1
09/06/2020,0,DS,J1,5,0,0,1
09/06/2020,5,DS,J1,5,2,0,1
09/06/2020,6,DS,J1,5,0,0,1
09/06/2020,7,DS,J1,5,0,0,1
09/06/2020,8,DS,J1,5,0,0,1
09/06/2020,9,DS,J1,5,0,0,1
09/06/2020,11,DS,J1,5,0,0,1
09/06/2020,13,DS,J1,5,0,0,1
09/06/2020,15,DS,J1,5,0,0,1
09/06/2020,16,DS,J1,5,1,0,1
09/06/2020,19,DS,J1,5,0,0,1
09/06/2020,20,DS,J1,5,1,0,1
09/06/2020,0,DS,J2,6,0,0,1
09/06/2020,5,DS,J2,6,1,0,1
09/06/2020,6,DS,J2,6,0,0,1
09/06/2020,7,DS,J2,6,0,0,1
09/06/2020,8,DS,J2,6,0,0,1
09/06/2020,9,DS,J2,6,0,0,1
09/06/2020,11,DS,J2,6,0,0,1
09/06/2020,13,DS,J2,6,0,0,1
09/06/2020,15,DS,J2,6,1,0,1
09/06/2020,16,DS,J2,6,4,0,1
09/06/2020,19,DS,J2,6,0,0,1
09/06/2020,20,DS,J2,6,0,0,1
09/06/2020,0,DS,J3,7,1,0,1
09/06/2020,5,DS,J3,7,0,0,1
09/06/2020,6,DS,J3,7,2,0,1
09/06/2020,7,DS,J3,7,0,0,1
09/06/2020,8,DS,J3,7,0,0,1
09/06/2020,9,DS,J3,7,1,0,1
09/06/2020,11,DS,J3,7,0,0,1
09/06/2020,13,DS,J3,7,0,0,1
09/06/2020,15,DS,J3,7,0,0,1
09/06/2020,16,DS,J3,7,1,0,1
09/06/2020,19,DS,J3,7,0,0,1
09/06/2020,20,DS,J3,7,0,0,1
09/06/2020,0,DS,J4,1,0,0,1
09/06/2020,5,DS,J4,1,0,0,1
09/06/2020,6,DS,J4,1,0,0,1
09/06/2020,7,DS,J4,1,0,0,1
09/06/2020,8,DS,J4,1,0,0,1
09/06/2020,9,DS,J4,1,0,0,1
09/06/2020,11,DS,J4,1,0,0,1
09/06/2020,13,DS,J4,1,0,0,1
09/06/2020,15,DS,J4,1,0,0,1
09/06/2020,16,DS,J4,1,0,0,1
09/06/2020,19,DS,J4,1,0,0,1
09/06/2020,20,DS,J4,1,0,0,1
09/06/2020,6,DS,J5,2,0,0,1
09/06/2020,7,DS,J5,2,0,0,1
09/06/2020,8,DS,J5,2,0,0,1
09/06/2020,9,DS,J5,2,0,0,1
09/06/2020,11,DS,J5,2,0,0,1
09/06/2020,13,DS,J5,2,0,0,1
09/06/2020,15,DS,J5,2,0,0,1
09/06/2020,16,DS,J5,2,0,0,1
09/06/2020,19,DS,J5,2,0,0,1
09/06/2020,20,DS,J5,2,0,0,1
09/06/2020,0,DS,J7,1,0,0,1
09/06/2020,5,DS,J7,1,0,0,1
09/06/2020,6,DS,J7,1,0,0,1
09/06/2020,7,DS,J7,1,0,0,1
09/06/2020,8,DS,J7,1,0,0,1
09/06/2020,9,DS,J7,1,0,0,1
09/06/2020,11,DS,J7,1,0,0,1
09/06/2020,13,DS,J7,1,0,0,1
09/06/2020,15,DS,J7,1,0,0,1
09/06/2020,16,DS,J7,1,0,0,1
09/06/2020,19,DS,J7,1,0,0,1
09/06/2020,20,DS,J7,1,0,0,1
09/06/2020,0,DD,K1,5,0,0,1
09/06/2020,5,DD,K1,5,0,0,1
09/06/2020,6,DD,K1,5,0,0,1
09/06/2020,7,DD,K1,5,0,0,1
09/06/2020,8,DD,K1,5,1,0,1
09/06/2020,9,DD,K1,5,0,0,1
09/06/2020,11,DD,K1,5,0,0,1
09/06/2020,13,DD,K1,5,1,0,1
09/06/2020,15,DD,K1,5,0,0,1
09/06/2020,16,DD,K1,5,2,0,1
09/06/2020,19,DD,K1,5,0,0,1
09/06/2020,20,DD,K1,5,0,0,1
09/06/2020,0,DD,K2,6,0,0,1
09/06/2020,5,DD,K2,6,0,0,1
09/06/2020,6,DD,K2,6,0,0,1
09/06/2020,7,DD,K2,6,0,0,1
09/06/2020,8,DD,K2,6,0,0,1
09/06/2020,9,DD,K2,6,0,0,1
09/06/2020,11,DD,K2,6,1,0,1
09/06/2020,13,DD,K2,6,0,0,1
09/06/2020,15,DD,K2,6,1,0,1
09/06/2020,16,DD,K2,6,2,0,1
09/06/2020,19,DD,K2,6,0,0,1
09/06/2020,20,DD,K2,6,0,0,1
09/06/2020,0,DD,K3,6,0,0,1
09/06/2020,5,DD,K3,6,0,0,1
09/06/2020,6,DD,K3,6,0,0,1
09/06/2020,7,DD,K3,6,0,0,1
09/06/2020,8,DD,K3,6,0,0,1
09/06/2020,9,DD,K3,6,0,0,1
09/06/2020,11,DD,K3,6,0,0,1
09/06/2020,13,DD,K3,6,0,0,1
09/06/2020,15,DD,K3,6,0,0,1
09/06/2020,16,DD,K3,6,0,0,1
09/06/2020,19,DD,K3,6,0,0,1
09/06/2020,20,DD,K3,6,0,0,1
09/06/2020,0,DD,K4,1,0,0,1
09/06/2020,5,DD,K4,1,0,0,1
09/06/2020,6,DD,K4,1,0,0,1
09/06/2020,7,DD,K4,1,0,0,1
09/06/2020,8,DD,K4,1,0,0,1
09/06/2020,9,DD,K4,1,0,0,1
09/06/2020,11,DD,K4,1,0,0,1
09/06/2020,13,DD,K4,1,0,0,1
09/06/2020,15,DD,K4,1,0,0,1
09/06/2020,16,DD,K4,1,0,0,1
09/06/2020,19,DD,K4,1,0,0,1
09/06/2020,20,DD,K4,1,0,0,1
09/06/2020,0,DD,K7,1,0,0,1
09/06/2020,5,DD,K7,1,0,0,1
09/06/2020,6,DD,K7,1,0,0,1
09/06/2020,7,DD,K7,1,0,0,1
09/06/2020,8,DD,K7,1,0,0,1
09/06/2020,9,DD,K7,1,0,0,1
09/06/2020,11,DD,K7,1,0,0,1
09/06/2020,13,DD,K7,1,0,0,1
09/06/2020,15,DD,K7,1,0,0,1
09/06/2020,16,DD,K7,1,0,0,1
09/06/2020,19,DD,K7,1,0,0,1
09/06/2020,20,DD,K7,1,0,0,1
09/06/2020,5,SD,L1,9,0,0,1
09/06/2020,6,SD,L1,9,0,0,1
09/06/2020,7,SD,L1,9,0,0,1
09/06/2020,7,SD,L1,9,0,0,1
09/06/2020,8,SD,L1,9,1,0,1
09/06/2020,9,SD,L1,9,1,0,1
09/06/2020,11,SD,L1,9,0,0,1
09/06/2020,13,SD,L1,9,0,0,1
09/06/2020,15,SD,L1,9,5,0,1
09/06/2020,16,SD,L1,9,0,0,1
09/06/2020,19,SD,L1,9,0,0,1
09/06/2020,20,SD,L1,9,0,0,1
09/06/2020,5,SD,L2,8,0,0,1
09/06/2020,6,SD,L2,8,0,0,1
09/06/2020,7,SD,L2,8,0,0,1
09/06/2020,7,SD,L2,8,0,0,1
09/06/2020,8,SD,L2,8,0,0,1
09/06/2020,9,SD,L2,8,0,0,1
09/06/2020,11,SD,L2,8,0,0,1
09/06/2020,13,SD,L2,8,3,0,1
09/06/2020,15,SD,L2,8,3,0,1
09/06/2020,16,SD,L2,8,0,0,1
09/06/2020,19,SD,L2,8,0,0,1
09/06/2020,20,SD,L2,8,0,0,1
09/06/2020,5,SD,L3,10,0,0,1
09/06/2020,6,SD,L3,10,0,0,1
09/06/2020,7,SD,L3,10,0,0,1
09/06/2020,7,SD,L3,10,0,0,1
09/06/2020,8,SD,L3,10,0,0,1
09/06/2020,9,SD,L3,10,0,0,1
09/06/2020,11,SD,L3,10,0,0,1
09/06/2020,13,SD,L3,10,0,0,1
09/06/2020,15,SD,L3,10,3,0,1
09/06/2020,16,SD,L3,10,0,0,1
09/06/2020,19,SD,L3,10,0,0,1
09/06/2020,20,SD,L3,10,2,0,1
09/06/2020,5,SD,L4,11,0,0,1
09/06/2020,6,SD,L4,11,0,0,1
09/06/2020,7,SD,L4,11,1,0,1
09/06/2020,7,SD,L4,11,0,0,1
09/06/2020,8,SD,L4,11,1,0,1
09/06/2020,9,SD,L4,11,1,0,1
09/06/2020,11,SD,L4,11,0,0,1
09/06/2020,13,SD,L4,11,0,0,1
09/06/2020,15,SD,L4,11,5,0,1
09/06/2020,16,SD,L4,11,0,0,1
09/06/2020,19,SD,L4,11,0,0,1
09/06/2020,20,SD,L4,11,0,0,1
09/06/2020,5,SS,M1,10,0,0,1
09/06/2020,6,SS,M1,10,0,0,1
09/06/2020,7,SS,M1,10,0,0,1
09/06/2020,8,SS,M1,10,0,0,1
09/06/2020,9,SS,M1,10,2,0,1
09/06/2020,11,SS,M1,10,0,0,1
09/06/2020,13,SS,M1,10,4,0,1
09/06/2020,15,SS,M1,10,3,0,1
09/06/2020,16,SS,M1,10,0,0,1
09/06/2020,19,SS,M1,10,0,0,1
09/06/2020,20,SS,M1,10,0,0,1
09/06/2020,5,SS,M2,10,0,0,1
09/06/2020,6,SS,M2,10,0,0,1
09/06/2020,7,SS,M2,10,2,0,1
09/06/2020,8,SS,M2,10,0,0,1
09/06/2020,9,SS,M2,10,1,0,1
09/06/2020,11,SS,M2,10,1,0,1
09/06/2020,13,SS,M2,10,0,0,1
09/06/2020,15,SS,M2,10,2,0,1
09/06/2020,16,SS,M2,10,0,0,1
09/06/2020,19,SS,M2,10,0,0,1
09/06/2020,20,SS,M2,10,0,0,1
09/06/2020,5,SS,M3,10,0,0,1
09/06/2020,6,SS,M3,10,0,0,1
09/06/2020,7,SS,M3,10,0,0,1
09/06/2020,8,SS,M3,10,0,0,1
09/06/2020,9,SS,M3,10,0,0,1
09/06/2020,11,SS,M3,10,0,0,1
09/06/2020,13,SS,M3,10,2,0,1
09/06/2020,15,SS,M3,10,6,0,1
09/06/2020,16,SS,M3,10,0,0,1
09/06/2020,19,SS,M3,10,0,0,1
09/06/2020,20,SS,M3,10,0,0,1
09/06/2020,5,SS,M4,11,0,0,1
09/06/2020,6,SS,M4,11,0,0,1
09/06/2020,7,SS,M4,11,0,0,1
09/06/2020,8,SS,M4,11,0,0,1
09/06/2020,9,SS,M4,11,0,0,1
09/06/2020,11,SS,M4,11,0,0,1
09/06/2020,13,SS,M4,11,2,0,1
09/06/2020,15,SS,M4,11,2,0,1
09/06/2020,16,SS,M4,11,0,0,1
09/06/2020,19,SS,M4,11,0,0,1
09/06/2020,20,SS,M4,11,0,0,1
09/06/2020,5,SS,M5,10,0,0,1
09/06/2020,6,SS,M5,10,0,0,1
09/06/2020,7,SS,M5,10,2,0,1
09/06/2020,8,SS,M5,10,0,0,1
09/06/2020,9,SS,M5,10,0,0,1
09/06/2020,11,SS,M5,10,1,0,1
09/06/2020,13,SS,M5,10,0,0,1
09/06/2020,15,SS,M5,10,2,0,1
09/06/2020,16,SS,M5,10,0,0,1
09/06/2020,19,SS,M5,10,0,0,1
09/06/2020,20,SS,M5,10,0,0,1
09/06/2020,5,SS,M6,5,0,0,1
09/06/2020,6,SS,M6,5,0,0,1
09/06/2020,7,SS,M6,5,0,0,1
09/06/2020,8,SS,M6,5,0,0,1
09/06/2020,9,SS,M6,5,0,0,1
09/06/2020,11,SS,M6,5,0,0,1
09/06/2020,13,SS,M6,5,0,0,1
09/06/2020,15,SS,M6,5,4,0,1
09/06/2020,16,SS,M6,5,0,0,1
09/06/2020,19,SS,M6,5,0,0,1
09/06/2020,20,SS,M6,5,0,0,1
09/06/2020,15,SS,N1,4,0,0,1
09/06/2020,16,SS,N1,4,1,0,1
09/06/2020,19,SS,N1,4,0,0,1
09/06/2020,20,SS,N1,4,0,0,1
09/06/2020,15,SS,N2,4,0,0,1
09/06/2020,16,SS,N2,4,1,0,1
09/06/2020,19,SS,N2,4,0,0,1
09/06/2020,20,SS,N2,4,0,0,1
09/06/2020,15,SS,N3,6,0,0,1
09/06/2020,16,SS,N3,6,0,0,1
09/06/2020,19,SS,N3,6,0,0,1
09/06/2020,20,SS,N3,6,0,0,1
09/06/2020,15,SS,N4,8,0,0,1
09/06/2020,16,SS,N4,8,0,0,1
09/06/2020,19,SS,N4,8,0,0,1
09/06/2020,20,SS,N4,8,0,0,1
09/06/2020,15,SS,N5,4,1,0,1
09/06/2020,16,SS,N5,4,0,0,1
09/06/2020,19,SS,N5,4,0,0,1
09/06/2020,20,SS,N5,4,0,0,1
09/06/2020,15,SS,N6,5,0,0,1
09/06/2020,16,SS,N6,5,2,0,1
09/06/2020,19,SS,N6,5,0,0,1
09/06/2020,20,SS,N6,5,0,0,1
09/06/2020,15,SD,O3,7,0,0,1
09/06/2020,16,SD,O3,7,1,0,1
09/06/2020,19,SD,O3,7,0,0,1
09/06/2020,20,SD,O3,7,0,0,1
09/06/2020,15,SD,O4,6,0,0,1
09/06/2020,16,SD,O4,6,0,0,1
09/06/2020,19,SD,O4,6,1,0,1
09/06/2020,20,SD,O4,6,0,0,1
09/06/2020,15,SD,O5,6,0,0,1
09/06/2020,16,SD,O5,6,0,0,1
09/06/2020,19,SD,O5,6,0,0,1
09/06/2020,20,SD,O5,6,0,0,1
09/06/2020,15,SD,O6,7,2,0,1
09/06/2020,16,SD,O6,7,0,0,1
09/06/2020,19,SD,O6,7,0,0,1
09/06/2020,20,SD,O6,7,0,0,1
09/06/2020,16,DS,Q1,1,0,0,1
09/06/2020,19,DS,Q1,1,0,0,1
09/06/2020,20,DS,Q1,1,0,0,1
09/06/2020,16,DS,Q2,3,0,0,1
09/06/2020,19,DS,Q2,3,0,0,1
09/06/2020,20,DS,Q2,3,0,0,1
09/06/2020,16,DS,Q3,1,0,0,1
09/06/2020,19,DS,Q3,1,0,0,1
09/06/2020,20,DS,Q3,1,0,0,1
09/06/2020,16,DS,Q4,1,0,0,1
09/06/2020,19,DS,Q4,1,0,0,1
09/06/2020,20,DS,Q4,1,0,0,1
09/06/2020,16,DS,S1,2,0,0,1
09/06/2020,19,DS,S1,2,0,0,1
09/06/2020,20,DS,S1,2,0,0,1
09/06/2020,16,DD,S3,5,0,0,1
09/06/2020,19,DD,S3,5,0,0,1
09/06/2020,20,DD,S3,5,0,0,1
09/06/2020,16,DD,S4,1,0,0,1
09/06/2020,19,DD,S4,1,0,0,1
09/06/2020,20,DD,S4,1,0,0,1

